text,label
"تمامه استوریا در اورجینال فن پیچ
",0
"فرشته زمینی
",1
"کله حیوونی
",0
"درودبرشماخداقوت امیدوارم همیشه‌ی ایام سلامت وتندرست باشید شمابه معنای واقعی یک فرشته‌ای بانو
",1
"اعتماد به نفس تورو داشتم با مگس کش به اسرائیل حمله میکردم چسخل
",0
"آفرین و درود بر شما ، همه می‌توانند خوب باشند
",1
"ساشا سواری‌شده‌سوار گاری شده
",0
"عاشقتم فرشته
",1
"علی فقط کریمی
",0
"آفرین به همت بلند شما
",1
"خاک توسره اون تعداد نفر‌هایی که کامنت قلب گذاشتن
",0
"زنده و سالم و پایدار باشی عزیزم
",1
"مگه مریضی‌داری حیون واقعن برا خانوادت متاسفم
",0
"احسنت
",1
"مگه مریضی‌داری حیون برا خانوادت تاسف باید خورد
",0
"عشقی نرگس جان
",1
"با سلام عرض ادب و احترام زندگیتونو بکنین ، از اینکه هستین با همه داشته و نداشته هاتون از خودتون راضی باشین همونی که هستین باشین ، آرامش خوبی پیدا می‌کنین و همچنین پویا برای رشد خودتون قدم بردارین ، بیشتر به درونت رجوع کن راه داره اگر هر روز دنبال یک سوژه بگردین سوژه‌ها رهاتون نمیکنن نابود می‌شین
",0
"فرشته آسمانی
",1
"حاجی ساشا اون عکس حجت واقعا جای تعجب نداشت موندم چرا اونا که میرن حج جای این که خوب بشن بد‌تر میشن
",0
"خسته نباشی نرگس عزیز خیلی صبور و ماهی
",1
"کیر تمامی هواداران علی کریمی تو کونت بچه کونی
",0
"ببین عزیزم ، شما اگه خیلی دین داررر باشی ولی دارم میبینم که فقد دین دانیی که اونم تق و لقه ، هیچ وقت سرک نمیکشی تو زندگی و عقاید مردم و به زندگیت ادامه میدی ولی متاسفانههههه اینجوری نیستی ، ن فقد تو ، خیلیییی از ایرانی‌ها برای همینه که در عقل فکر اخلاق شخصیت رشدی نمیکنی :) سرت تو کار خودت باشه و خودتو خوب کن و خوب نگهدار
",1
"خواهرتو گاییدم کس کش
",0
"ممنونم مهربونم
",1
"کس کشی ازت میباره
",0
"نرگس جان خیلی فرهیخته هستی آفرین بر شما
",1
": بزرگترین پیچ ماکتی کشور
",0
"خداوند حاف شما و مهربونی ت باشه عزیز دل و فرشته نجات
",1
": سلام برای دختر خانوم سیده‌ای که پدر و مادرش فوت کردندو سرپرستش مادربزرگ محترمشه جهیزیه جمع می‌کنیم ؛ هرکی در توانشه حتی در اندازه صدقه روزانه و میخواد و کمک کنه بسم الله هم صدقست وهم نیت خیره ک بازخوردش به خودتون برمیگرده و هم گره از کار یه عروس و داماد بازمیکنید اگه اطلاعات خواستین به دایرکتم مراجعه کنید لطفا دریا از همین قطره‌های کوچیک درست میشه جهت صدقه‌ی روزانه برای جهیزیه : به نام سمانه کریمی
",0
"احسنت
",1
"محسن افشانی کشک بود
",0
"عزیزم اطاعت امر شد خدا توان روزافزون به شما و تیم مهربانان بدهد
",1
"کیر راست شدم درست وسط کونت ننت قورمساق
",0
"روز اول جشن پنج هزار تومانیتقدیر خداوند این‌گونه شد که افتتاح خانه‌ها با جشن پنج‌هزار تومانی همزمان شود تا همه ما با هم جشن بزرگی بگیریم و اثر این مبالغ کوچک اهدایی و عشقی که آفریدند را با قلبمان احساس کنیم امروز شما را دعوت می‌کنم که در این جشن بزرگ برای لبخندهای زیبای مردم کرمانشاه سهیم شوید لطفا با انجام این سه کار یکی از شرکت‌کنندگان روز اول جشن باشید : پنج هزار تومان اهدا کنید این تصویر و متن را در صفحه‌تان به اشتراک بگذاریدهر چند ساعت یک بار ، در بخش استوری اینستاگرام با آدرس مبلغ واریز‌شده‌و تعداد افراد اهدا‌کننده را اعلام خواهم کرد دوستتون دارم‌ ‌بانک صادرات ایران‌شماره کارت : ‌شماره حساب : ‌شبا : ‌ نرگس کلباسی ، 1 مهر‌ :
",1
"ساشای سمندون
",0
"فرشته زمینی خدا خیرت بده خوش به سعادتت
",1
"ساشای کله سکسی
",0
"نمیدونم نرگس جان منم دوست داشتم مثل تو باشم ولی انگار همه ادمها مثل هم نیستند عزیز جان برا سلامتیت صلوات
",1
"منم
",0
"فرشته زمینی خدا بهت سلامتی بده
",1
"چطور یه تنه این همه ادم میجنگی
",0
"خانم کلباسی عزیز ممنون میشم ایمیلتون رو چک کنید
",1
"دوستان فاااااااااااااااااااااااااااااالوووووووووووووووووووووووو لطفا
",0
"عزیزم فرشته‌ی مهربون درسته خودت میگی یه رابطی ولی دختر خوب تو این زمونه به هرکسی نمیشه اعتماد کرد همینکی که پابه پای یه عده مردم اونجا هستی یعنی بزرگی یعنی عشقی فرشته‌ی مهربونی تو چقدر میتونی خوب باشی عزیزم خدا حفظت کنه
",1
"به راستی پدرت کیست
",0
"سلام و احترام اگه امکان داشت داخل یک کیف ، هدیه تحویل می‌شد هم جلوه خوبی داشت و هم ماندگار می‌شد و صد البته دست مریزاد از زحمات همه عزیزان و مدیریت مهربانوی ایرانی
",1
"پلشت علی کریمی خط قرمز ماست
",0
"موفق وپرتوان باشید خانم کلباسی عزیز
",1
"کس ننت
",0
"‌ای جونم عمو قربون اوخنده هات فرشته بمیرم برات
",1
"آلاغ اون پدرکوسکشه بیناموسته حرومزاده فیک ساشا
",0
"خدا خیرتون بده ایشالا
",1
"شما چرا‌داری از یه پدر وپسر دزد حمایت میکنی این وسط چی بشما میرسه
",0
"سلام نرگس عزیزمان خیلی دوستت داریم خداوند پشت وپناهت باشد کارهایت ما را خوشحال می‌کند امیدی برای بی‌پناهان وداری کمکشان میکنی ممنونیم سپاسگذاریم خیلی با محبتی
",1
"کیر هرچی سگه توی پسون‌بند ننت کسی کش بچه هرجایی
",0
"تو خود عشقی
",1
"کس کش
",0
"عاشقتم بهت حسودی هم میکنم ک بهشت و بی‌هیچ حساب و کتابی واس خودت خریدی
",1
"کیر قیافت
",0
"پریسا جان میدونی که پریسا یعنی چی یعنی مثل پری تو خودت فرشته‌ای همین که دلت اینقدر بزرگه که آرزوت کمک کردن به مردم دنیاست یعنی فرشته هستی اما یه کوچولو باید تلاش و صبر کنی تا همه آرزوهات تبدیل به واقعیت بشه
",1
"شومبول سانتی می‌خایی
",0
"‌ای جانم عزیزم چه نقاشی قشنگی
",1
"فقط فحشش بدین معلومه کونش میسوزه و خیلی براش مهمه
",0
"درود ب تو بانوی زیبا و بی‌توقع
",1
"شاش سگم رو صورت تو اون بابی بی‌عرضت
",0
"آفرین چه درست گفتید میشه به جاش گفت رشد توانمندی ، که یعنی کمک می‌کنیم به رشد دانه توانمندی که در وجود همه ما هست فقط گاهی بهش آب ، نور و کود مناسب نرسیده که به درستی رشد کنه
",1
"کاش اون شب ننت تو حال میخوابید و به باغبون خونتون نمیداد
",0
